incident_year,season_dir,incident,incident_base,ir_folder,file_name,file_url,local_path,event_timestamp_local
2022,2022_Incidents,2022_RossFork,RossFork,20220831,20220831_0120_RossFork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220831/20220831_0120_RossFork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220831\20220831_0120_RossFork_Heat_Perimeter.shp,2022-08-31T01:20:00
2022,2022_Incidents,2022_RossFork,RossFork,20220831,20220831_0120_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220831/20220831_0120_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220831\20220831_0120_RossFork_IR.gdb,2022-08-31T01:20:00
2022,2022_Incidents,2022_RossFork,RossFork,20220901,20220901_0113_RossFork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220901/20220901_0113_RossFork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220901\20220901_0113_RossFork_Heat_Perimeter.shp,2022-09-01T01:13:00
2022,2022_Incidents,2022_RossFork,RossFork,20220901,20220901_0113_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220901/20220901_0113_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220901\20220901_0113_RossFork_IR.gdb,2022-09-01T01:13:00
2022,2022_Incidents,2022_RossFork,RossFork,20220902,20220902_Ross_Fork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220902/20220902_Ross_Fork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220902\20220902_Ross_Fork_ShapeFileOutputs\20220901_2333_Ross_Fork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220902,20220901_2333_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220902/20220901_2333_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220902\20220901_2333_Ross_Fork_IR.gdb,2022-09-01T23:33:00
2022,2022_Incidents,2022_RossFork,RossFork,20220903,20220903_Ross_Fork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220903/20220903_Ross_Fork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220903\20220903_Ross_Fork_ShapeFileOutputs\20220902_2312MDT_Ross_Fork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220903,20220902_2312MDT_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220903/20220902_2312MDT_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220903\20220902_2312MDT_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220904,20220904_Ross_Fork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220904/20220904_Ross_Fork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220904\20220903_Ross_Fork_ShapeFileOutputs\20220903_2323MDT_Ross_Fork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220904,20220903_2323MDT_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220904/20220903_2323MDT_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220904\20220903_2323MDT_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220905,20220905_Ross_Fork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220905/20220905_Ross_Fork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220905\20220905_Ross_Fork_ShapeFileOutputs\20220905_0001_Ross_Fork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220905,20220905_0001_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220905/20220905_0001_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220905\20220905_0001_Ross_Fork_IR.gdb,2022-09-05T00:01:00
2022,2022_Incidents,2022_RossFork,RossFork,20220906,20220906_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220906/20220906_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220906\20220906_RossFork_ShapeFileOutputs\20220905_2336_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220906,20220905_2336_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220906/20220905_2336_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220906\20220905_2336_RossFork_IR.gdb,2022-09-05T23:36:00
2022,2022_Incidents,2022_RossFork,RossFork,20220907,20220907_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220907/20220907_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220907\20220907_RossFork_ShapeFileOutputs\20220907_0235MDT_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220907,20220907_0235MDT_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220907/20220907_0235MDT_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220907\20220907_0235MDT_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220908,20220908_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220908/20220908_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220908\20220908_RossFork_ShapeFileOutputs\20220908_0154MDT_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220908,20220908_0154MDT_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220908/20220908_0154MDT_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220908\20220908_0154MDT_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220909,20220909_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220909/20220909_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220909\20220909_RossFork_ShapeFileOutputs\20220909_0201MDT_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220909,20220909_0201MDT_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220909/20220909_0201MDT_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220909\20220909_0201MDT_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220910,20220910_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220910/20220910_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220910\20220910_RossFork_ShapeFileOutputs\20220909_2121MDT_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220910,20220909_2121MDT_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220910/20220909_2121MDT_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220910\20220909_2121MDT_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220911,20220910_Ross_Fork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220911/20220910_Ross_Fork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220911\20220910_Ross_Fork_ShapeFileOutputs\20220910_2146_Ross_Fork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220911,20220910_2146_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220911/20220910_2146_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220911\20220910_2146_Ross_Fork_IR.gdb,2022-09-10T21:46:00
2022,2022_Incidents,2022_RossFork,RossFork,20220912,20220912_RossFork.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220912/20220912_RossFork.gdb.zip,2022_Incidents\2022_RossFork\IR\20220912\20220912_RossFork.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220913,20220912_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220913/20220912_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220913\20220912_RossFork_ShapeFileOutputs\20220912_2043_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220913,20220912_2043_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220913/20220912_2043_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220913\20220912_2043_RossFork_IR.gdb,2022-09-12T20:43:00
2022,2022_Incidents,2022_RossFork,RossFork,20220914,20220913_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220914/20220913_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220914\20220913_RossFork_ShapeFileOutputs\20220913_2216_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220914,20220913_2216_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220914/20220913_2216_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220914\20220913_2216_RossFork_IR.gdb,2022-09-13T22:16:00
2022,2022_Incidents,2022_RossFork,RossFork,20220915,20220915_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220915/20220915_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220915\20220914_RossFork_ShapeFileOutputs\20220914_2216_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220917,20220917_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220917/20220917_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220917\20220916_RossFork_ShapeFileOutputs\20220916_2238_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220917,20220917_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220917/20220917_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220917\20220916_2238_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220918,20220918_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220918/20220918_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220918\20220917_RossFork_ShapeFileOutputs\20220917_2243_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220918,20220918_RossFork.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220918/20220918_RossFork.gdb.zip,2022_Incidents\2022_RossFork\IR\20220918\20220917_2243_RossFork.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220919,20220919_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220919/20220919_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220919\20220918_RossFork_ShapeFileOutputs\20220918_2244_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220919,20220919_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220919/20220919_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220919\20220918_2244_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220920,20220920_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220920/20220920_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220920\20220919_RossFork_ShapeFileOutputs\20220919_2235_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220920,20220920_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220920/20220920_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220920\20220919_2235_RossFork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220924,20220924_Ross_Fork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220924/20220924_Ross_Fork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220924\20220923_2302_Ross_Fork_HeatPerimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220924,20220924_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220924/20220924_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220924\20220924_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220925,20220925_Ross_Fork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220925/20220925_Ross_Fork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220925\20220924_2209_Ross_Fork_HeatPerimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220925,20220925_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220925/20220925_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220925\20220925_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220926,20220926_Ross_Fork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220926/20220926_Ross_Fork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220926\20220925_2247_Ross_Fork_HeatPerimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220926,20220926_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220926/20220926_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220926\20220926_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220927,20220927_Ross_Fork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220927/20220927_Ross_Fork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220927\20220926_2208_Ross_Fork_HeatPerimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220927,20220927_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220927/20220927_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220927\20220927_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220928,20220928_Ross_Fork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220928/20220928_Ross_Fork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20220928\20220927_2116_Ross_Fork_HeatPerimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20220928,20220928_Ross_Fork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220928/20220928_Ross_Fork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20220928\20220928_Ross_Fork_IR.gdb,
2022,2022_Incidents,2022_RossFork,RossFork,20220930,20220929_2253_RossFork_IR_data.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220930/20220929_2253_RossFork_IR_data.gdb.zip,2022_Incidents\2022_RossFork\IR\20220930\20220929_2253_RossFork_IR_data.gdb,2022-09-29T22:53:00
2022,2022_Incidents,2022_RossFork,RossFork,20220930,20220929_RossFork_IR_data_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20220930/20220929_RossFork_IR_data_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20220930\20220929_RossFork_IR_data_ShapeFileOutputs\20220929_2253_RossFork_IR_data_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20221001,20221001_RossFork_IR_data_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221001/20221001_RossFork_IR_data_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20221001\20221001_RossFork_IR_data_ShapeFileOutputs\20221001_0025_RossFork_IR_data_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20221001,20221001_0025_RossFork_IR_data.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221001/20221001_0025_RossFork_IR_data.gdb.zip,2022_Incidents\2022_RossFork\IR\20221001\20221001_0025_RossFork_IR_data.gdb,2022-10-01T00:25:00
2022,2022_Incidents,2022_RossFork,RossFork,20221005,20221004_2148_RossFork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221005/20221004_2148_RossFork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20221005\20221004_2148_RossFork_Heat_Perimeter.shp,2022-10-04T21:48:00
2022,2022_Incidents,2022_RossFork,RossFork,20221005,20221004_2148_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221005/20221004_2148_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20221005\20221004_2148_RossFork_IR.gdb,2022-10-04T21:48:00
2022,2022_Incidents,2022_RossFork,RossFork,20221009,20221008_2305_RossFork_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221009/20221008_2305_RossFork_IR_Shapefiles.zip,2022_Incidents\2022_RossFork\IR\20221009\20221008_2305_RossFork_Heat_Perimeter.shp,2022-10-08T23:05:00
2022,2022_Incidents,2022_RossFork,RossFork,20221009,20221008_2305_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221009/20221008_2305_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20221009\20221008_2305_RossFork_IR.gdb,2022-10-08T23:05:00
2022,2022_Incidents,2022_RossFork,RossFork,20221015,20221014_2338_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221015/20221014_2338_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20221015\20221014_2338_RossFork_ShapeFileOutputs\20221014_2338_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20221015,20221014_2338_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221015/20221014_2338_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20221015\20221014_2338_RossFork_IR.gdb,2022-10-14T23:38:00
2022,2022_Incidents,2022_RossFork,RossFork,20221018,20221017_2130_RossFork_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221018/20221017_2130_RossFork_ShapeFileOutputs.zip,2022_Incidents\2022_RossFork\IR\20221018\20221017_2130_RossFork_ShapeFileOutputs\20221017_2130_RossFork_Heat_Perimeter.shp,
2022,2022_Incidents,2022_RossFork,RossFork,20221018,20221017_2130_RossFork_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_RossFork/IR/20221018/20221017_2130_RossFork_IR.gdb.zip,2022_Incidents\2022_RossFork\IR\20221018\20221017_2130_RossFork_IR.gdb,2022-10-17T21:30:00
2022,2022_Incidents,2022_Tenmile,Tenmile,20220909,20220909_Tenmile_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220909/20220909_Tenmile_IR_shapefiles.zip,2022_Incidents\2022_Tenmile\IR\20220909\20220909_Tenmile_IR_shapefiles\20220908_2314_Tenmile_IR_HeatPerimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220909,20220909_Tenmile_IR_gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220909/20220909_Tenmile_IR_gdb.zip,2022_Incidents\2022_Tenmile\IR\20220909,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220911,20220910_Tenmile_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220911/20220910_Tenmile_ShapeFileOutputs.zip,2022_Incidents\2022_Tenmile\IR\20220911\20220910_Tenmile_ShapeFileOutputs\20220910_2221_Tenmile_Heat_Perimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220911,20220910_2221_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220911/20220910_2221_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220911\20220910_2221_Tenmile_IR.gdb,2022-09-10T22:21:00
2022,2022_Incidents,2022_Tenmile,Tenmile,20220912,20220911_Tenmile_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220912/20220911_Tenmile_ShapeFileOutputs.zip,2022_Incidents\2022_Tenmile\IR\20220912\20220911_Tenmile_ShapeFileOutputs\20220911_2346_Tenmile_Heat_Perimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220912,20220911_2346_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220912/20220911_2346_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220912\20220911_2346_Tenmile_IR.gdb,2022-09-11T23:46:00
2022,2022_Incidents,2022_Tenmile,Tenmile,20220913,20220912_Tenmile_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220913/20220912_Tenmile_ShapeFileOutputs.zip,2022_Incidents\2022_Tenmile\IR\20220913\20220912_Tenmile_ShapeFileOutputs\20220912_2123_Tenmile_Heat_Perimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220913,20220912_2123_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220913/20220912_2123_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220913\20220912_2123_Tenmile_IR.gdb,2022-09-12T21:23:00
2022,2022_Incidents,2022_Tenmile,Tenmile,20220915,20220914_2140_Tenmile_ShapeFileOutputs.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220915/20220914_2140_Tenmile_ShapeFileOutputs.zip,2022_Incidents\2022_Tenmile\IR\20220915\20220914_2140_Tenmile_ShapeFileOutputs\20220914_2140_Tenmile_Heat_Perimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220915,20220914_2140_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220915/20220914_2140_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220915\20220914_2140_Tenmile_IR.gdb,2022-09-14T21:40:00
2022,2022_Incidents,2022_Tenmile,Tenmile,20220917,20220917_Tenmile_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220917/20220917_Tenmile_IR_Shapefiles.zip,2022_Incidents\2022_Tenmile\IR\20220917\20220916_2312_Tenmile_HeatPerimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220917,20220917_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220917/20220917_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220917\20220917_Tenmile_IR.gdb,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220920,20220920_Tenmile_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220920/20220920_Tenmile_IR_Shapefiles.zip,2022_Incidents\2022_Tenmile\IR\20220920\20220919_2316_Tenmile_HeatPerimeter.shp,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220920,20220920_Tenmile_IR.gdb.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220920/20220920_Tenmile_IR.gdb.zip,2022_Incidents\2022_Tenmile\IR\20220920\20220920_Tenmile_IR.gdb,
2022,2022_Incidents,2022_Tenmile,Tenmile,20220921,20220921_Tenmile_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2022_Incidents/2022_Tenmile/IR/20220921/20220921_Tenmile_IR_Shapefiles.zip,2022_Incidents\2022_Tenmile\IR\20220921\20220920_2329_Tenmile_HeatPerimeter.shp,
